CCA3,"Año,",PIB ($)
MMR,2008,34684924000
MMR,2009,38344188000
MMR,2010,42038436000
MMR,2011,44389007000
MMR,2012,47643906000
MMR,2013,51658383000
MMR,2014,55786360000
MMR,2015,59687410000
MMR,2016,63291300000
MMR,2017,67174924000
MMR,2018,71386030000
MMR,2019,76082590000
MMR,2020,69198370000
MMR,2021,60883240000
MMR,2022,63341396000
NAM,1980,3477739300
NAM,1981,3511523600
NAM,1982,3497544700
NAM,1983,3433768700
NAM,1984,3425634300
NAM,1985,3441535000
NAM,1986,3605602300
NAM,1987,3733737200
NAM,1988,3764098000
NAM,1989,3834060300
NAM,1990,3912561200
NAM,1991,4232045800
NAM,1992,4536302000
NAM,1993,4464649000
NAM,1994,4541882400
NAM,1995,4718971000
NAM,1996,4869568500
NAM,1997,5075069400
NAM,1998,5242119700
NAM,1999,5418741000
NAM,2000,5607974000
NAM,2001,5674032600
NAM,2002,5945743000
NAM,2003,6197830000
NAM,2004,6958276000
NAM,2005,7134269000
NAM,2006,7638888400
NAM,2007,8049405400
NAM,2008,8262699500
NAM,2009,8287154700
NAM,2010,8787637000
NAM,2011,9235045000
NAM,2012,9702494000
NAM,2013,10247261000
NAM,2014,10871578000
NAM,2015,11335161000
NAM,2016,11338992000
NAM,2017,11222512000
NAM,2018,11341465000
NAM,2019,11246292000
NAM,2020,10335185000
NAM,2021,10699465000
NAM,2022,11508642000
NRU,2004,43280356
NRU,2005,39885816
NRU,2006,36491280
NRU,2007,33945376
NRU,2008,56009870
NRU,2009,52615332
NRU,2010,51766700
NRU,2011,56858504
NRU,2012,74679820
NRU,2013,78074370
NRU,2014,89955250
NRU,2015,84863440
NRU,2016,91652510
NRU,2017,85712070
NRU,2018,92501150
NRU,2019,100138856
NRU,2020,104382030
NRU,2021,107776570
NRU,2022,109473840
NPL,1960,3312007700
NPL,1961,3375209700
NPL,1962,3439687000
NPL,1963,3504873000
NPL,1964,3768875800
NPL,1965,3723529000
NPL,1966,3985689300
NPL,1967,3923054300
NPL,1968,3949554000
NPL,1969,4125839000
NPL,1970,4232120300
NPL,1971,4181530400
NPL,1972,4311902000
NPL,1973,4291354400
NPL,1974,4563151400
NPL,1975,4629612000
NPL,1976,4833247000
NPL,1977,4979065300
NPL,1978,5198429700
NPL,1979,5321574400
NPL,1980,5198146000
NPL,1981,5631774000
NPL,1982,5844620000
NPL,1983,5670601700
NPL,1984,6219580000
NPL,1985,6601767400
NPL,1986,6903181000
NPL,1987,7020232700
NPL,1988,7560566300
NPL,1989,7887912400
NPL,1990,8253520000
NPL,1991,8779117000
NPL,1992,9139623000
NPL,1993,9491485000
NPL,1994,10271306000
NPL,1995,10627560000
NPL,1996,11193827000
NPL,1997,11758960000
NPL,1998,12113656000
NPL,1999,12648180000
NPL,2000,13432367000
NPL,2001,14077106000
NPL,2002,14094020000
NPL,2003,14650033000
NPL,2004,15336036000
NPL,2005,15869605000
NPL,2006,16403556000
NPL,2007,16963173000
NPL,2008,17998713000
NPL,2009,18814610000
NPL,2010,19720798000
NPL,2011,20395608000
NPL,2012,21348110000
NPL,2013,22100664000
NPL,2014,23429243000
NPL,2015,24360802000
NPL,2016,24466311000
NPL,2017,26662720000
NPL,2018,28695052000
NPL,2019,30605300000
NPL,2020,29880070000
NPL,2021,31325712000
NPL,2022,33084084000
NLD,1960,163993140000
NLD,1961,164477810000
NLD,1962,175733870000
NLD,1963,182103560000
NLD,1964,197172450000
NLD,1965,214214250000
NLD,1966,220086090000
NLD,1967,231706660000
NLD,1968,246573270000
NLD,1969,262426570000
NLD,1970,278540060000
NLD,1971,290564570000
NLD,1972,300832750000
NLD,1973,317210760000
NLD,1974,328118730000
NLD,1975,328125380000
NLD,1976,342747680000
NLD,1977,351386440000
NLD,1978,360860680000
NLD,1979,368129000000
NLD,1980,373069000000
NLD,1981,370145560000
NLD,1982,365552960000
NLD,1983,373119750000
NLD,1984,384543500000
NLD,1985,394465400000
NLD,1986,405459040000
NLD,1987,413289480000
NLD,1988,427511680000
NLD,1989,446408200000
NLD,1990,465082450000
NLD,1991,476426440000
NLD,1992,484554600000
NLD,1993,490648140000
NLD,1994,505176700000
NLD,1995,520918170000
NLD,1996,539143730000
NLD,1997,562483560000
NLD,1998,588717360000
NLD,1999,618353660000
NLD,2000,644297600000
NLD,2001,659290060000
NLD,2002,660722550000
NLD,2003,661750940000
NLD,2004,674886300000
NLD,2005,688727400000
NLD,2006,712564200000
NLD,2007,739448100000
NLD,2008,755496500000
NLD,2009,727793340000
NLD,2010,737565740000
NLD,2011,749006750000
NLD,2012,741289360000
NLD,2013,740324340000
NLD,2014,750862140000
NLD,2015,765572740000
NLD,2016,782351900000
NLD,2017,805125400000
NLD,2018,824133750000
NLD,2019,840250400000
NLD,2020,807597600000
NLD,2021,857602850000
NLD,2022,894727800000
NCL,2015,8738203000
NZL,1977,70082950000
NZL,1978,70306210000
NZL,1979,71847170000
NZL,1980,72769860000
NZL,1981,76157780000
NZL,1982,76865810000
NZL,1983,79549596000
NZL,1984,83362170000
NZL,1985,84708745000
NZL,1986,87000660000
NZL,1987,87845300000
NZL,1988,87534610000
NZL,1989,87675896000
NZL,1990,87810170000
NZL,1991,86852340000
NZL,1992,87802360000
NZL,1993,93414280000
NZL,1994,98196380000
NZL,1995,102833300000
NZL,1996,106551410000
NZL,1997,108766820000
NZL,1998,109701235000
NZL,1999,115598070000
NZL,2000,118917290000
NZL,2001,122973420000
NZL,2002,128770340000
NZL,2003,134859220000
NZL,2004,140373560000
NZL,2005,145080730000
NZL,2006,149140750000
NZL,2007,153712100000
NZL,2008,151851090000
NZL,2009,151680910000
NZL,2010,153905700000
NZL,2011,157324820000
NZL,2012,160900870000
NZL,2013,165349650000
NZL,2014,171650860000
NZL,2015,178064470000
NZL,2016,184834050000
NZL,2017,191348360000
NZL,2018,198093750000
NZL,2019,202939090000
NZL,2020,201612020000
NZL,2021,212031030000
NZL,2022,218076250000
NIC,1960,2980580000
NIC,1961,3204056600
NIC,1962,3553003800
NIC,1963,3939054600
NIC,1964,4399864300
NIC,1965,4818958300
NIC,1966,4978038300
NIC,1967,5324983300
NIC,1968,5396496000
NIC,1969,5733113300
NIC,1970,5810730000
NIC,1971,6002760000
NIC,1972,6136065000
NIC,1973,6529817000
NIC,1974,7456556500
NIC,1975,7445129700
NIC,1976,7832980000
NIC,1977,8488482000
NIC,1978,7823086600
NIC,1979,5751628000
NIC,1980,6016877600
NIC,1981,6339580400
NIC,1982,6287826400
NIC,1983,6577897000
NIC,1984,6474881000
NIC,1985,6210586000
NIC,1986,6147405300
NIC,1987,6103982600
NIC,1988,5344047600
NIC,1989,5251156500
NIC,1990,5248400000
NIC,1991,5238465500
NIC,1992,5258704400
NIC,1993,5238040600
NIC,1994,5412872000
NIC,1995,5732876300
NIC,1996,6096585000
NIC,1997,6338415600
NIC,1998,6573677600
NIC,1999,7036199400
NIC,2000,7324795400
NIC,2001,7541671400
NIC,2002,7598530600
NIC,2003,7790069000
NIC,2004,8203891000
NIC,2005,8555214300
NIC,2006,8910530000
NIC,2007,9362891000
NIC,2008,9684635000
NIC,2009,9365665000
NIC,2010,9778736000
NIC,2011,10396505000
NIC,2012,11071860000
NIC,2013,11617348000
NIC,2014,12173258000
NIC,2015,12756686000
NIC,2016,13338764000
NIC,2017,13956458000
NIC,2018,13487151000
NIC,2019,13096424000
NIC,2020,12865108000
NIC,2021,14196248000
NIC,2022,14728689000
NER,1960,2602180400
NER,1961,2720485600
NER,1962,3000116700
NER,1963,3282974500
NER,1964,3287276500
NER,1965,3514748200
NER,1966,3501304300
NER,1967,3505606400
NER,1968,3519050200
NER,1969,3325997000
NER,1970,3427632000
NER,1971,3622298400
NER,1972,3435160600
NER,1973,2849548800
NER,1974,3099603500
NER,1975,3013025500
NER,1976,3033460000
NER,1977,3268995300
NER,1978,3709414400
NER,1979,3974526200
NER,1980,3876950000
NER,1981,3870062000
NER,1982,3954215000
NER,1983,3801439000
NER,1984,3162043100
NER,1985,3406093600
NER,1986,3622453500
NER,1987,3625651500
NER,1988,3874775300
NER,1989,3911858700
NER,1990,3860672800
NER,1991,3843705600
NER,1992,3920608500
NER,1993,3933219600
NER,1994,4006172000
NER,1995,4104613400
NER,1996,4108739800
NER,1997,4171499800
NER,1998,4587507000
NER,1999,4577435000
NER,2000,4522117600
NER,2001,4850791400
NER,2002,5089376000
NER,2003,5199846400
NER,2004,5218764000
NER,2005,5601396700
NER,2006,5933618000
NER,2007,6120096000
NER,2008,6593265700
NER,2009,6722665000
NER,2010,7299346400
NER,2011,7471447000
NER,2012,8259606000
NER,2013,8698615000
NER,2014,9276388000
NER,2015,9683868000
NER,2016,10239809000
NER,2017,10752348000
NER,2018,11527745000
NER,2019,12212476000
NER,2020,12646097000
NER,2021,12821068000
NER,2022,14294169000
NGA,1960,65552392000
NGA,1961,65678120000
NGA,1962,68372890000
NGA,1963,74238340000
NGA,1964,77913500000
NGA,1965,81719560000
NGA,1966,78246050000
NGA,1967,65927287000
NGA,1968,65104273000
NGA,1969,80857810000
NGA,1970,101078114000
NGA,1971,115469140000
NGA,1972,119353830000
NGA,1973,125790290000
NGA,1974,139829350000
NGA,1975,132519410000
NGA,1976,144502300000
NGA,1977,153207280000
NGA,1978,144376170000
NGA,1979,154135170000
NGA,1980,160616300000
NGA,1981,139530780000
NGA,1982,130037960000
NGA,1983,115832504000
NGA,1984,114540250000
NGA,1985,121313040000
NGA,1986,121386975000
NGA,1987,125271515000
NGA,1988,134458960000
NGA,1989,137039740000
NGA,1990,153178750000
NGA,1991,153727660000
NGA,1992,160847100000
NGA,1993,157573660000
NGA,1994,154713820000
NGA,1995,154601400000
NGA,1996,161088360000
NGA,1997,165819680000
NGA,1998,170099920000
NGA,1999,171093500000
NGA,2000,179675450000
NGA,2001,190308070000
NGA,2002,219480700000
NGA,2003,235606380000
NGA,2004,257401270000
NGA,2005,273974100000
NGA,2006,290575350000
NGA,2007,309727560000
NGA,2008,330679000000
NGA,2009,357255400000
NGA,2010,385856080000
NGA,2011,406337000000
NGA,2012,423525320000
NGA,2013,451780120000
NGA,2014,480286180000
NGA,2015,493026670000
NGA,2016,485055100000
NGA,2017,488964100000
NGA,2018,498365660000
NGA,2019,509371700000
NGA,2020,500232320000
NGA,2021,518476730000
NGA,2022,535335930000
MKD,1990,7293742600
MKD,1991,6843663000
MKD,1992,6394363000
MKD,1993,5916750300
MKD,1994,5812724000
MKD,1995,5747928000
MKD,1996,5816047000
MKD,1997,5899797000
MKD,1998,6099135500
MKD,1999,6363778600
MKD,2000,6653275600
MKD,2001,6449202700
MKD,2002,6545532400
MKD,2003,6691013000
MKD,2004,7003757000
MKD,2005,7334621000
MKD,2006,7711402500
MKD,2007,8210599000
MKD,2008,8659883000
MKD,2009,8628827000
MKD,2010,8918648000
MKD,2011,9127334000
MKD,2012,9085697000
MKD,2013,9351477000
MKD,2014,9690853000
MKD,2015,10064520000
MKD,2016,10351178000
MKD,2017,10463154000
MKD,2018,10764555000
MKD,2019,11185495000
MKD,2020,10501962000
MKD,2021,11080202000
MKD,2022,11318056000
MNP,2002,1607115100
MNP,2003,1612630300
MNP,2004,1562993900
MNP,2005,1364448500
MNP,2006,1270691000
MNP,2007,1185757600
MNP,2008,1054496960
MNP,2009,869187900
MNP,2010,881321200
MNP,2011,816242400
MNP,2012,822860600
MNP,2013,844921200
MNP,2014,880218200
MNP,2015,910000000
MNP,2016,1175830300
MNP,2017,1448278800
MNP,2018,1169212200
MNP,2019,1036848500
MNP,2020,729103040
NOR,1960,68523643000
NOR,1961,72822360000
NOR,1962,74871540000
NOR,1963,77705460000
NOR,1964,81598235000
NOR,1965,85911200000
NOR,1966,89164235000
NOR,1967,94742420000
NOR,1968,96883480000
NOR,1969,101247705000
NOR,1970,103621740000
NOR,1971,109500830000
NOR,1972,115337900000
NOR,1973,120566090000
NOR,1974,125294900000
NOR,1975,131499640000
NOR,1976,139160190000
NOR,1977,144950250000
NOR,1978,150558900000
NOR,1979,157142090000
NOR,1980,164314430000
NOR,1981,166940750000
NOR,1982,167333600000
NOR,1983,173981780000
NOR,1984,184511800000
NOR,1985,194758500000
NOR,1986,202630860000
NOR,1987,206183990000
NOR,1988,205657950000
NOR,1989,207793200000
NOR,1990,211808370000
NOR,1991,218341470000
NOR,1992,226146000000
NOR,1993,232580270000
NOR,1994,244337840000
NOR,1995,254491510000
NOR,1996,267287270000
NOR,1997,281412340000
NOR,1998,288922340000
NOR,1999,294908950000
NOR,2000,304696820000
NOR,2001,310995320000
NOR,2002,315279440000
NOR,2003,318258540000
NOR,2004,331035300000
NOR,2005,339924030000
NOR,2006,348291170000
NOR,2007,358440500000
NOR,2008,360167900000
NOR,2009,353179340000
NOR,2010,355959050000
NOR,2011,359894700000
NOR,2012,369676520000
NOR,2013,373433140000
NOR,2014,381081520000
NOR,2015,388159500000
NOR,2016,392680500000
NOR,2017,402355160000
NOR,2018,405690300000
NOR,2019,410249330000
NOR,2020,405005630000
NOR,2021,420836050000
NOR,2022,433527980000
OMN,1965,1595621900
OMN,1966,1678665500
OMN,1967,2790262300
OMN,1968,5075147000
OMN,1969,6377742300
OMN,1970,7263935500
OMN,1971,7329182000
OMN,1972,8049291000
OMN,1973,6902101000
OMN,1974,7695760400
OMN,1975,9576104000
OMN,1976,11543048000
OMN,1977,11659311000
OMN,1978,11228671000
OMN,1979,11715068000
OMN,1980,12422125000
OMN,1981,14539734000
OMN,1982,16221958000
OMN,1983,18925617000
OMN,1984,22088390000
OMN,1985,25182355000
OMN,1986,25686546000
OMN,1987,24802728000
OMN,1988,26281968000
OMN,1989,29371904000
OMN,1990,29333594000
OMN,1991,31115340000
OMN,1992,33733350000
OMN,1993,35771843000
OMN,1994,37158277000
OMN,1995,39015010000
OMN,1996,40203383000
OMN,1997,42629060000
OMN,1998,43755463000
OMN,1999,43900510000
OMN,2000,46776463000
OMN,2001,48873360000
OMN,2002,48335310000
OMN,2003,47045440000
OMN,2004,47653364000
OMN,2005,48840036000
OMN,2006,51463668000
OMN,2007,53755183000
OMN,2008,58163150000
OMN,2009,61718310000
OMN,2010,62776156000
OMN,2011,64593280000
OMN,2012,70318260000
OMN,2013,73994290000
OMN,2014,74950480000
OMN,2015,78710790000
OMN,2016,82682870000
OMN,2017,82934280000
OMN,2018,84001730000
OMN,2019,83053590000
OMN,2020,80246620000
OMN,2021,82728070000
OMN,2022,86294680000
PAK,1960,18921910000
PAK,1961,20054831000
PAK,1962,20953862000
PAK,1963,22774508000
PAK,1964,24498481000
PAK,1965,27051067000
PAK,1966,28617312000
PAK,1967,30162823000
PAK,1968,32344566000
PAK,1969,34126072000
PAK,1970,38000562000
PAK,1971,38178546000
PAK,1972,38489092000
PAK,1973,41208066000
PAK,1974,42666910000
PAK,1975,44463790000
PAK,1976,46756426000
PAK,1977,48602230000
PAK,1978,52513997000
PAK,1979,54487704000
PAK,1980,60054004000
PAK,1981,64810738000
PAK,1982,69047730000
PAK,1983,73728050000
PAK,1984,77462530000
PAK,1985,83343570000
PAK,1986,87928850000
PAK,1987,93602320000
PAK,1988,100739750000
PAK,1989,105736220000
PAK,1990,110450560000
PAK,1991,116041080000
PAK,1992,124983090000
PAK,1993,127179980000
PAK,1994,131933225000
PAK,1995,138480550000
PAK,1996,145192120000
PAK,1997,146664950000
PAK,1998,150405250000
PAK,1999,155910280000
PAK,2000,162552200000
PAK,2001,168487550000
PAK,2002,172859490000
PAK,2003,182196160000
PAK,2004,196464410000
PAK,2005,210760290000
PAK,2006,223514740000
PAK,2007,233449550000
PAK,2008,238399720000
PAK,2009,246678270000
PAK,2010,250382680000
PAK,2011,257093220000
PAK,2012,264876930000
PAK,2013,276443760000
PAK,2014,287823360000
PAK,2015,299963580000
PAK,2016,319682700000
PAK,2017,333853070000
PAK,2018,354390700000
PAK,2019,363242100000
PAK,2020,358614070000
PAK,2021,381973800000
PAK,2022,399948700000
PLW,2000,224719300
PLW,2001,239191470
PLW,2002,247753070
PLW,2003,239667940
PLW,2004,251306290
PLW,2005,261257660
PLW,2006,260197890
PLW,2007,265456860
PLW,2008,250108380
PLW,2009,233625060
PLW,2010,234129900
PLW,2011,249778370
PLW,2012,253956160
PLW,2013,245353870
PLW,2014,260796110
PLW,2015,280457700
PLW,2016,280223870
PLW,2017,268794080
PLW,2018,272583700
PLW,2019,273124200
PLW,2020,252504690
PLW,2021,217855760
PSE,1994,5057675300
PSE,1995,5417706500
PSE,1996,5483539500
PSE,1997,6287823000
PSE,1998,7189132000
PSE,1999,7784423000
PSE,2000,7118373400
PSE,2001,6455607300
PSE,2002,5649354000
PSE,2003,6441160000
PSE,2004,7853400000
PSE,2005,8740100000
PSE,2006,8653000000
PSE,2007,8980800000
PSE,2008,9648000000
PSE,2009,10477100000
PSE,2010,11082400000
PSE,2011,12146400000
PSE,2012,12886900000
PSE,2013,13492400000
PSE,2014,13471100000
PSE,2015,13972400000
PSE,2016,15211000000
PSE,2017,15426900000
PSE,2018,15616200000
PSE,2019,15829000000
PSE,2020,14037400000
PSE,2021,15021700000
PSE,2022,15612500000
PAN,1960,3068858400
PAN,1961,3404180200
PAN,1962,3684845800
PAN,1963,3999487000
PAN,1964,4176749600
PAN,1965,4559341000
PAN,1966,4905003000
PAN,1967,5324525000
PAN,1968,5696037400
PAN,1969,6176862000
PAN,1970,6606724000
PAN,1971,7242035700
PAN,1972,7573925000
PAN,1973,7980214000
PAN,1974,8175594500
PAN,1975,8317925400
PAN,1976,8456374000
PAN,1977,8548888600
PAN,1978,9386051000
PAN,1979,9809807000
PAN,1980,11093370000
PAN,1981,12114716000
PAN,1982,12762666000
PAN,1983,12189448000
PAN,1984,12519718000
PAN,1985,13138472000
PAN,1986,13607224000
PAN,1987,13361063000
PAN,1988,11573373000
PAN,1989,11754178000
PAN,1990,12706148000
